quantile,country,year,rel_income,code,num,original
Second quartile,Belgium,2008,19.3,Q,2,Q2:Second quartile
Second quartile,Belgium,2009,19.7,Q,2,Q2:Second quartile
Second quartile,Belgium,2010,19.6,Q,2,Q2:Second quartile
Second quartile,Belgium,2011,19.6,Q,2,Q2:Second quartile
Second quartile,Belgium,2012,19.6,Q,2,Q2:Second quartile
Second quartile,Belgium,2013,19.7,Q,2,Q2:Second quartile
Second quartile,Belgium,2014,19.7,Q,2,Q2:Second quartile
Second quartile,Belgium,2015,19.5,Q,2,Q2:Second quartile
Second quartile,Belgium,2016,19.4,Q,2,Q2:Second quartile
Second quartile,Belgium,2017,19.6,Q,2,Q2:Second quartile
Second quartile,Belgium,2018,19.9,Q,2,Q2:Second quartile
Second quartile,Belgium,2019,20.1,Q,2,Q2:Second quartile
Second quartile,Belgium,2020,19.9,Q,2,Q2:Second quartile
Second quartile,Belgium,2021,20.3,Q,2,Q2:Second quartile
Second quartile,Bulgaria,2006,18.2,Q,2,Q2:Second quartile
Second quartile,Bulgaria,2007,17.7,Q,2,Q2:Second quartile
Second quartile,Bulgaria,2008,16.7,Q,2,Q2:Second quartile
Second quartile,Bulgaria,2009,17.8,Q,2,Q2:Second quartile
Second quartile,Bulgaria,2010,17.9,Q,2,Q2:Second quartile
Second quartile,Bulgaria,2011,17.3,Q,2,Q2:Second quartile
Second quartile,Bulgaria,2012,18.1,Q,2,Q2:Second quartile
Second quartile,Bulgaria,2013,17.3,Q,2,Q2:Second quartile
Second quartile,Bulgaria,2014,17.5,Q,2,Q2:Second quartile
Second quartile,Bulgaria,2015,16.7,Q,2,Q2:Second quartile
Second quartile,Bulgaria,2016,16.6,Q,2,Q2:Second quartile
Second quartile,Bulgaria,2017,15.7,Q,2,Q2:Second quartile
Second quartile,Bulgaria,2018,15.8,Q,2,Q2:Second quartile
Second quartile,Bulgaria,2019,15.3,Q,2,Q2:Second quartile
Second quartile,Bulgaria,2020,15.6,Q,2,Q2:Second quartile
Second quartile,Bulgaria,2021,15.6,Q,2,Q2:Second quartile
Second quartile,Switzerland,2007,18.4,Q,2,Q2:Second quartile
Second quartile,Switzerland,2008,18.2,Q,2,Q2:Second quartile
Second quartile,Switzerland,2009,18.3,Q,2,Q2:Second quartile
Second quartile,Switzerland,2010,18.6,Q,2,Q2:Second quartile
Second quartile,Switzerland,2011,18.6,Q,2,Q2:Second quartile
Second quartile,Switzerland,2012,18.9,Q,2,Q2:Second quartile
Second quartile,Switzerland,2013,18.9,Q,2,Q2:Second quartile
Second quartile,Switzerland,2014,18.6,Q,2,Q2:Second quartile
Second quartile,Switzerland,2015,18.7,Q,2,Q2:Second quartile
Second quartile,Switzerland,2016,18.6,Q,2,Q2:Second quartile
Second quartile,Switzerland,2017,18.6,Q,2,Q2:Second quartile
Second quartile,Switzerland,2018,18.6,Q,2,Q2:Second quartile
Second quartile,Switzerland,2019,18.4,Q,2,Q2:Second quartile
Second quartile,Switzerland,2020,18.2,Q,2,Q2:Second quartile
Second quartile,Cyprus,2005,18.8,Q,2,Q2:Second quartile
Second quartile,Cyprus,2006,18.7,Q,2,Q2:Second quartile
Second quartile,Cyprus,2007,18.6,Q,2,Q2:Second quartile
Second quartile,Cyprus,2008,18.6,Q,2,Q2:Second quartile
Second quartile,Cyprus,2009,18.5,Q,2,Q2:Second quartile
Second quartile,Cyprus,2010,18.4,Q,2,Q2:Second quartile
Second quartile,Cyprus,2011,18.5,Q,2,Q2:Second quartile
Second quartile,Cyprus,2012,18.0,Q,2,Q2:Second quartile
Second quartile,Cyprus,2013,17.3,Q,2,Q2:Second quartile
Second quartile,Cyprus,2014,16.5,Q,2,Q2:Second quartile
Second quartile,Cyprus,2015,17.0,Q,2,Q2:Second quartile
Second quartile,Cyprus,2016,17.3,Q,2,Q2:Second quartile
Second quartile,Cyprus,2017,17.7,Q,2,Q2:Second quartile
Second quartile,Cyprus,2018,18.5,Q,2,Q2:Second quartile
Second quartile,Cyprus,2019,17.9,Q,2,Q2:Second quartile
Second quartile,Cyprus,2020,18.4,Q,2,Q2:Second quartile
Second quartile,Cyprus,2021,18.2,Q,2,Q2:Second quartile
Second quartile,Czechia,2005,19.4,Q,2,Q2:Second quartile
Second quartile,Czechia,2006,19.6,Q,2,Q2:Second quartile
Second quartile,Czechia,2007,19.6,Q,2,Q2:Second quartile
Second quartile,Czechia,2008,19.8,Q,2,Q2:Second quartile
Second quartile,Czechia,2009,19.7,Q,2,Q2:Second quartile
Second quartile,Czechia,2010,19.8,Q,2,Q2:Second quartile
Second quartile,Czechia,2011,19.7,Q,2,Q2:Second quartile
Second quartile,Czechia,2012,19.8,Q,2,Q2:Second quartile
Second quartile,Czechia,2013,19.8,Q,2,Q2:Second quartile
Second quartile,Czechia,2014,19.7,Q,2,Q2:Second quartile
Second quartile,Czechia,2015,19.8,Q,2,Q2:Second quartile
Second quartile,Czechia,2016,19.7,Q,2,Q2:Second quartile
Second quartile,Czechia,2017,19.8,Q,2,Q2:Second quartile
Second quartile,Czechia,2018,19.9,Q,2,Q2:Second quartile
Second quartile,Czechia,2019,19.9,Q,2,Q2:Second quartile
Second quartile,Czechia,2020,19.8,Q,2,Q2:Second quartile
Second quartile,Czechia,2021,19.7,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),1995,19.0,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),1996,20.0,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),1997,20.0,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),1998,20.0,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),1999,20.0,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),2000,20.0,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),2001,20.0,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),2005,19.8,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),2006,20.0,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),2007,18.9,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),2008,18.7,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),2009,18.9,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),2010,18.8,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),2011,18.9,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),2012,19.1,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),2013,18.7,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),2014,18.8,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),2015,18.8,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),2016,18.9,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),2017,18.9,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),2018,18.7,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),2019,19.4,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),2020,18.6,Q,2,Q2:Second quartile
Second quartile,Germany (until 1990 former territory of the FRG),2021,18.3,Q,2,Q2:Second quartile
Second quartile,Denmark,2003,20.5,Q,2,Q2:Second quartile
Second quartile,Denmark,2004,20.7,Q,2,Q2:Second quartile
Second quartile,Denmark,2005,20.8,Q,2,Q2:Second quartile
Second quartile,Denmark,2006,20.8,Q,2,Q2:Second quartile
Second quartile,Denmark,2007,20.5,Q,2,Q2:Second quartile
Second quartile,Denmark,2008,20.4,Q,2,Q2:Second quartile
Second quartile,Denmark,2009,21.2,Q,2,Q2:Second quartile
Second quartile,Denmark,2010,20.7,Q,2,Q2:Second quartile
Second quartile,Denmark,2011,20.0,Q,2,Q2:Second quartile
Second quartile,Denmark,2012,19.9,Q,2,Q2:Second quartile
Second quartile,Denmark,2013,19.9,Q,2,Q2:Second quartile
Second quartile,Denmark,2014,19.5,Q,2,Q2:Second quartile
Second quartile,Denmark,2015,19.6,Q,2,Q2:Second quartile
Second quartile,Denmark,2016,19.5,Q,2,Q2:Second quartile
Second quartile,Denmark,2017,19.5,Q,2,Q2:Second quartile
Second quartile,Denmark,2018,19.4,Q,2,Q2:Second quartile
Second quartile,Denmark,2019,19.5,Q,2,Q2:Second quartile
Second quartile,Denmark,2020,19.6,Q,2,Q2:Second quartile
Second quartile,Denmark,2021,19.5,Q,2,Q2:Second quartile
Second quartile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2008,18.5,Q,2,Q2:Second quartile
Second quartile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2009,18.6,Q,2,Q2:Second quartile
Second quartile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2010,18.6,Q,2,Q2:Second quartile
Second quartile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2011,18.5,Q,2,Q2:Second quartile
Second quartile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2012,18.6,Q,2,Q2:Second quartile
Second quartile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2013,18.5,Q,2,Q2:Second quartile
Second quartile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2014,18.5,Q,2,Q2:Second quartile
Second quartile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,18.6,Q,2,Q2:Second quartile
Second quartile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,18.6,Q,2,Q2:Second quartile
Second quartile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,18.7,Q,2,Q2:Second quartile
Second quartile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,18.7,Q,2,Q2:Second quartile
Second quartile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,18.8,Q,2,Q2:Second quartile
Second quartile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,18.7,Q,2,Q2:Second quartile
Second quartile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,18.6,Q,2,Q2:Second quartile
Second quartile,Euro area - 12 countries (2001-2006),1995,18.0,Q,2,Q2:Second quartile
Second quartile,Euro area - 12 countries (2001-2006),1996,19.0,Q,2,Q2:Second quartile
Second quartile,Euro area - 12 countries (2001-2006),1997,19.0,Q,2,Q2:Second quartile
Second quartile,Euro area - 12 countries (2001-2006),1998,19.0,Q,2,Q2:Second quartile
Second quartile,Euro area - 12 countries (2001-2006),1999,19.0,Q,2,Q2:Second quartile
Second quartile,Euro area - 12 countries (2001-2006),2000,19.0,Q,2,Q2:Second quartile
Second quartile,Euro area - 12 countries (2001-2006),2001,19.0,Q,2,Q2:Second quartile
Second quartile,Euro area - 18 countries (2014),2004,18.5,Q,2,Q2:Second quartile
Second quartile,Euro area - 18 countries (2014),2005,18.8,Q,2,Q2:Second quartile
Second quartile,Euro area - 18 countries (2014),2006,19.0,Q,2,Q2:Second quartile
Second quartile,Euro area - 18 countries (2014),2007,18.7,Q,2,Q2:Second quartile
Second quartile,Euro area - 18 countries (2014),2008,18.5,Q,2,Q2:Second quartile
Second quartile,Euro area - 18 countries (2014),2009,18.6,Q,2,Q2:Second quartile
Second quartile,Euro area - 18 countries (2014),2010,18.6,Q,2,Q2:Second quartile
Second quartile,Euro area - 18 countries (2014),2011,18.5,Q,2,Q2:Second quartile
Second quartile,Euro area - 18 countries (2014),2012,18.5,Q,2,Q2:Second quartile
Second quartile,Euro area - 18 countries (2014),2013,18.5,Q,2,Q2:Second quartile
Second quartile,Euro area - 18 countries (2014),2014,18.5,Q,2,Q2:Second quartile
Second quartile,Euro area - 18 countries (2014),2015,18.6,Q,2,Q2:Second quartile
Second quartile,Euro area - 18 countries (2014),2016,18.6,Q,2,Q2:Second quartile
Second quartile,Euro area - 18 countries (2014),2017,18.7,Q,2,Q2:Second quartile
Second quartile,Euro area - 18 countries (2014),2018,18.7,Q,2,Q2:Second quartile
Second quartile,Euro area - 18 countries (2014),2019,18.9,Q,2,Q2:Second quartile
Second quartile,Euro area - 18 countries (2014),2020,18.7,Q,2,Q2:Second quartile
Second quartile,Euro area - 19 countries  (2015-2022),2004,18.5,Q,2,Q2:Second quartile
Second quartile,Euro area - 19 countries  (2015-2022),2005,18.8,Q,2,Q2:Second quartile
Second quartile,Euro area - 19 countries  (2015-2022),2006,18.9,Q,2,Q2:Second quartile
Second quartile,Euro area - 19 countries  (2015-2022),2007,18.7,Q,2,Q2:Second quartile
Second quartile,Euro area - 19 countries  (2015-2022),2008,18.5,Q,2,Q2:Second quartile
Second quartile,Euro area - 19 countries  (2015-2022),2009,18.5,Q,2,Q2:Second quartile
Second quartile,Euro area - 19 countries  (2015-2022),2010,18.6,Q,2,Q2:Second quartile
Second quartile,Euro area - 19 countries  (2015-2022),2011,18.5,Q,2,Q2:Second quartile
Second quartile,Euro area - 19 countries  (2015-2022),2012,18.5,Q,2,Q2:Second quartile
Second quartile,Euro area - 19 countries  (2015-2022),2013,18.5,Q,2,Q2:Second quartile
Second quartile,Euro area - 19 countries  (2015-2022),2014,18.5,Q,2,Q2:Second quartile
Second quartile,Euro area - 19 countries  (2015-2022),2015,18.6,Q,2,Q2:Second quartile
Second quartile,Euro area - 19 countries  (2015-2022),2016,18.6,Q,2,Q2:Second quartile
Second quartile,Euro area - 19 countries  (2015-2022),2017,18.7,Q,2,Q2:Second quartile
Second quartile,Euro area - 19 countries  (2015-2022),2018,18.7,Q,2,Q2:Second quartile
Second quartile,Euro area - 19 countries  (2015-2022),2019,18.8,Q,2,Q2:Second quartile
Second quartile,Euro area - 19 countries  (2015-2022),2020,18.7,Q,2,Q2:Second quartile
Second quartile,Euro area - 19 countries  (2015-2022),2021,18.6,Q,2,Q2:Second quartile
Second quartile,Estonia,2004,16.3,Q,2,Q2:Second quartile
Second quartile,Estonia,2005,17.2,Q,2,Q2:Second quartile
Second quartile,Estonia,2006,17.4,Q,2,Q2:Second quartile
Second quartile,Estonia,2007,17.4,Q,2,Q2:Second quartile
Second quartile,Estonia,2008,18.2,Q,2,Q2:Second quartile
Second quartile,Estonia,2009,17.8,Q,2,Q2:Second quartile
Second quartile,Estonia,2010,17.8,Q,2,Q2:Second quartile
Second quartile,Estonia,2011,17.8,Q,2,Q2:Second quartile
Second quartile,Estonia,2012,17.5,Q,2,Q2:Second quartile
Second quartile,Estonia,2013,17.4,Q,2,Q2:Second quartile
Second quartile,Estonia,2014,16.5,Q,2,Q2:Second quartile
Second quartile,Estonia,2015,16.8,Q,2,Q2:Second quartile
Second quartile,Estonia,2016,17.3,Q,2,Q2:Second quartile
Second quartile,Estonia,2017,17.9,Q,2,Q2:Second quartile
Second quartile,Estonia,2018,18.2,Q,2,Q2:Second quartile
Second quartile,Estonia,2019,18.3,Q,2,Q2:Second quartile
Second quartile,Estonia,2020,18.4,Q,2,Q2:Second quartile
Second quartile,Estonia,2021,18.3,Q,2,Q2:Second quartile
Second quartile,Greece,1995,17.0,Q,2,Q2:Second quartile
Second quartile,Greece,1996,17.0,Q,2,Q2:Second quartile
Second quartile,Greece,1997,17.0,Q,2,Q2:Second quartile
Second quartile,Greece,1998,17.0,Q,2,Q2:Second quartile
Second quartile,Greece,1999,17.0,Q,2,Q2:Second quartile
Second quartile,Greece,2000,18.0,Q,2,Q2:Second quartile
Second quartile,Greece,2001,18.0,Q,2,Q2:Second quartile
Second quartile,Greece,2003,17.4,Q,2,Q2:Second quartile
Second quartile,Greece,2004,17.9,Q,2,Q2:Second quartile
Second quartile,Greece,2005,17.7,Q,2,Q2:Second quartile
Second quartile,Greece,2006,17.4,Q,2,Q2:Second quartile
Second quartile,Greece,2007,17.3,Q,2,Q2:Second quartile
Second quartile,Greece,2008,17.9,Q,2,Q2:Second quartile
Second quartile,Greece,2009,18.0,Q,2,Q2:Second quartile
Second quartile,Greece,2010,17.9,Q,2,Q2:Second quartile
Second quartile,Greece,2011,17.7,Q,2,Q2:Second quartile
Second quartile,Greece,2012,17.9,Q,2,Q2:Second quartile
Second quartile,Greece,2013,17.8,Q,2,Q2:Second quartile
Second quartile,Greece,2014,17.6,Q,2,Q2:Second quartile
Second quartile,Greece,2015,17.9,Q,2,Q2:Second quartile
Second quartile,Greece,2016,17.9,Q,2,Q2:Second quartile
Second quartile,Greece,2017,18.0,Q,2,Q2:Second quartile
Second quartile,Greece,2018,18.2,Q,2,Q2:Second quartile
Second quartile,Greece,2019,18.5,Q,2,Q2:Second quartile
Second quartile,Greece,2020,18.4,Q,2,Q2:Second quartile
Second quartile,Greece,2021,18.4,Q,2,Q2:Second quartile
Second quartile,Spain,1995,17.0,Q,2,Q2:Second quartile
Second quartile,Spain,1996,17.0,Q,2,Q2:Second quartile
Second quartile,Spain,1997,17.0,Q,2,Q2:Second quartile
Second quartile,Spain,1998,17.0,Q,2,Q2:Second quartile
Second quartile,Spain,1999,18.0,Q,2,Q2:Second quartile
Second quartile,Spain,2000,18.0,Q,2,Q2:Second quartile
Second quartile,Spain,2001,18.0,Q,2,Q2:Second quartile
Second quartile,Spain,2004,18.5,Q,2,Q2:Second quartile
Second quartile,Spain,2005,18.0,Q,2,Q2:Second quartile
Second quartile,Spain,2006,18.2,Q,2,Q2:Second quartile
Second quartile,Spain,2007,18.2,Q,2,Q2:Second quartile
Second quartile,Spain,2008,18.0,Q,2,Q2:Second quartile
Second quartile,Spain,2009,18.1,Q,2,Q2:Second quartile
Second quartile,Spain,2010,18.0,Q,2,Q2:Second quartile
Second quartile,Spain,2011,17.7,Q,2,Q2:Second quartile
Second quartile,Spain,2012,17.7,Q,2,Q2:Second quartile
Second quartile,Spain,2013,17.8,Q,2,Q2:Second quartile
Second quartile,Spain,2014,17.5,Q,2,Q2:Second quartile
Second quartile,Spain,2015,17.7,Q,2,Q2:Second quartile
Second quartile,Spain,2016,17.5,Q,2,Q2:Second quartile
Second quartile,Spain,2017,17.8,Q,2,Q2:Second quartile
Second quartile,Spain,2018,17.9,Q,2,Q2:Second quartile
Second quartile,Spain,2019,18.0,Q,2,Q2:Second quartile
Second quartile,Spain,2020,18.4,Q,2,Q2:Second quartile
Second quartile,Spain,2021,18.2,Q,2,Q2:Second quartile
Second quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2008,18.3,Q,2,Q2:Second quartile
Second quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2009,18.5,Q,2,Q2:Second quartile
Second quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,18.5,Q,2,Q2:Second quartile
Second quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2011,18.4,Q,2,Q2:Second quartile
Second quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,18.5,Q,2,Q2:Second quartile
Second quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,18.5,Q,2,Q2:Second quartile
Second quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,18.5,Q,2,Q2:Second quartile
Second quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,18.4,Q,2,Q2:Second quartile
Second quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,18.5,Q,2,Q2:Second quartile
Second quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,18.5,Q,2,Q2:Second quartile
Second quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,18.5,Q,2,Q2:Second quartile
Second quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,18.6,Q,2,Q2:Second quartile
Second quartile,European Union - 15 countries (1995-2004),1995,18.0,Q,2,Q2:Second quartile
Second quartile,European Union - 15 countries (1995-2004),1996,19.0,Q,2,Q2:Second quartile
Second quartile,European Union - 15 countries (1995-2004),1997,19.0,Q,2,Q2:Second quartile
Second quartile,European Union - 15 countries (1995-2004),1998,19.0,Q,2,Q2:Second quartile
Second quartile,European Union - 15 countries (1995-2004),1999,19.0,Q,2,Q2:Second quartile
Second quartile,European Union - 15 countries (1995-2004),2000,19.0,Q,2,Q2:Second quartile
Second quartile,European Union - 15 countries (1995-2004),2001,19.0,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (2007-2013),2005,18.5,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (2007-2013),2006,18.7,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (2007-2013),2007,18.5,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (2007-2013),2008,18.3,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (2007-2013),2009,18.5,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (2007-2013),2010,18.5,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (2007-2013),2011,18.4,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (2007-2013),2012,18.5,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (2007-2013),2013,18.5,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (2007-2013),2014,18.4,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (2007-2013),2015,18.4,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (2007-2013),2016,18.5,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (2007-2013),2017,18.5,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (2007-2013),2018,18.5,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (2007-2013),2019,18.6,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (from 2020),2010,18.6,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (from 2020),2011,18.5,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (from 2020),2012,18.6,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (from 2020),2013,18.5,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (from 2020),2014,18.5,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (from 2020),2015,18.5,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (from 2020),2016,18.6,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (from 2020),2017,18.7,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (from 2020),2018,18.7,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (from 2020),2019,18.8,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (from 2020),2020,18.8,Q,2,Q2:Second quartile
Second quartile,European Union - 27 countries (from 2020),2021,18.7,Q,2,Q2:Second quartile
Second quartile,European Union - 28 countries (2013-2020),2010,18.5,Q,2,Q2:Second quartile
Second quartile,European Union - 28 countries (2013-2020),2011,18.4,Q,2,Q2:Second quartile
Second quartile,European Union - 28 countries (2013-2020),2012,18.5,Q,2,Q2:Second quartile
Second quartile,European Union - 28 countries (2013-2020),2013,18.5,Q,2,Q2:Second quartile
Second quartile,European Union - 28 countries (2013-2020),2014,18.5,Q,2,Q2:Second quartile
Second quartile,European Union - 28 countries (2013-2020),2015,18.4,Q,2,Q2:Second quartile
Second quartile,European Union - 28 countries (2013-2020),2016,18.5,Q,2,Q2:Second quartile
Second quartile,European Union - 28 countries (2013-2020),2017,18.5,Q,2,Q2:Second quartile
Second quartile,European Union - 28 countries (2013-2020),2018,18.5,Q,2,Q2:Second quartile
Second quartile,European Union - 28 countries (2013-2020),2019,18.6,Q,2,Q2:Second quartile
Second quartile,Finland,1996,20.0,Q,2,Q2:Second quartile
Second quartile,Finland,1997,20.0,Q,2,Q2:Second quartile
Second quartile,Finland,1998,21.0,Q,2,Q2:Second quartile
Second quartile,Finland,1999,20.0,Q,2,Q2:Second quartile
Second quartile,Finland,2000,20.0,Q,2,Q2:Second quartile
Second quartile,Finland,2001,20.0,Q,2,Q2:Second quartile
Second quartile,Finland,2004,19.6,Q,2,Q2:Second quartile
Second quartile,Finland,2005,19.5,Q,2,Q2:Second quartile
Second quartile,Finland,2006,19.6,Q,2,Q2:Second quartile
Second quartile,Finland,2007,19.5,Q,2,Q2:Second quartile
Second quartile,Finland,2008,19.5,Q,2,Q2:Second quartile
Second quartile,Finland,2009,19.7,Q,2,Q2:Second quartile
Second quartile,Finland,2010,19.8,Q,2,Q2:Second quartile
Second quartile,Finland,2011,19.6,Q,2,Q2:Second quartile
Second quartile,Finland,2012,19.6,Q,2,Q2:Second quartile
Second quartile,Finland,2013,19.7,Q,2,Q2:Second quartile
Second quartile,Finland,2014,19.6,Q,2,Q2:Second quartile
Second quartile,Finland,2015,19.7,Q,2,Q2:Second quartile
Second quartile,Finland,2016,19.6,Q,2,Q2:Second quartile
Second quartile,Finland,2017,19.7,Q,2,Q2:Second quartile
Second quartile,Finland,2018,19.5,Q,2,Q2:Second quartile
Second quartile,Finland,2019,19.3,Q,2,Q2:Second quartile
Second quartile,Finland,2020,19.2,Q,2,Q2:Second quartile
Second quartile,Finland,2021,19.4,Q,2,Q2:Second quartile
Second quartile,France,1995,19.0,Q,2,Q2:Second quartile
Second quartile,France,1996,19.0,Q,2,Q2:Second quartile
Second quartile,France,1997,19.0,Q,2,Q2:Second quartile
Second quartile,France,1998,19.0,Q,2,Q2:Second quartile
Second quartile,France,1999,19.0,Q,2,Q2:Second quartile
Second quartile,France,2000,19.0,Q,2,Q2:Second quartile
Second quartile,France,2001,19.0,Q,2,Q2:Second quartile
Second quartile,France,2004,18.9,Q,2,Q2:Second quartile
Second quartile,France,2005,18.9,Q,2,Q2:Second quartile
Second quartile,France,2006,19.2,Q,2,Q2:Second quartile
