quantile,country,year,rel_income,code,num,original,normalized
Ninety-seventh percentile,Ireland,2007,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Ireland,2008,2.2,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Ireland,2009,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Ireland,2010,2.2,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Ireland,2011,2.2,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Ireland,2012,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Ireland,2013,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Ireland,2014,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Ireland,2015,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Ireland,2016,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Ireland,2017,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Ireland,2018,2.2,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Ireland,2019,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Ireland,2020,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Ireland,2021,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Iceland,2004,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Iceland,2005,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Iceland,2006,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Iceland,2007,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Iceland,2008,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Iceland,2009,2.2,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Iceland,2010,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Iceland,2011,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Iceland,2012,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Iceland,2013,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Iceland,2014,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Iceland,2015,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Iceland,2016,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Iceland,2017,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Iceland,2018,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Italy,2004,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Italy,2005,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Italy,2006,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Italy,2007,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Italy,2008,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Italy,2009,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Italy,2010,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Italy,2011,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Italy,2012,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Italy,2013,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Italy,2014,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Italy,2015,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Italy,2016,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Italy,2017,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Italy,2018,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Italy,2019,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Italy,2020,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Italy,2021,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Lithuania,2005,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Lithuania,2006,2.7,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Lithuania,2007,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Lithuania,2008,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Lithuania,2009,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Lithuania,2010,2.7,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Lithuania,2011,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Lithuania,2012,2.2,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Lithuania,2013,2.7,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Lithuania,2014,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Lithuania,2015,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Lithuania,2016,2.5,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Lithuania,2017,2.8,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Lithuania,2018,2.7,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Lithuania,2019,2.8,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Lithuania,2020,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Lithuania,2021,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Luxembourg,2003,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Luxembourg,2004,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Luxembourg,2005,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Luxembourg,2006,2.2,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Luxembourg,2007,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Luxembourg,2008,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Luxembourg,2009,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Luxembourg,2010,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Luxembourg,2011,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Luxembourg,2012,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Luxembourg,2013,2.2,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Luxembourg,2014,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Luxembourg,2015,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Luxembourg,2016,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Luxembourg,2017,2.5,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Luxembourg,2018,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Luxembourg,2019,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Luxembourg,2020,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Luxembourg,2021,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Latvia,2005,2.7,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Latvia,2006,2.8,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Latvia,2007,2.5,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Latvia,2008,2.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Latvia,2009,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Latvia,2010,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Latvia,2011,2.7,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Latvia,2012,2.7,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Latvia,2013,2.5,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Latvia,2014,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Latvia,2015,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Latvia,2016,2.5,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Latvia,2017,2.5,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Latvia,2018,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Latvia,2019,2.5,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Latvia,2020,2.5,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Latvia,2021,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Montenegro,2013,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Montenegro,2014,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Montenegro,2015,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Montenegro,2016,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Montenegro,2017,2.8,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Montenegro,2018,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Montenegro,2019,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Montenegro,2020,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,North Macedonia,2012,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,North Macedonia,2013,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,North Macedonia,2014,2.5,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,North Macedonia,2015,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,North Macedonia,2016,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,North Macedonia,2017,2.2,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,North Macedonia,2018,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,North Macedonia,2019,2.2,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,North Macedonia,2020,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Malta,2005,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Malta,2006,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Malta,2007,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Malta,2008,2.2,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Malta,2009,2.2,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Malta,2010,2.2,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Malta,2011,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Malta,2012,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Malta,2013,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Malta,2014,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Malta,2015,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Malta,2016,2.2,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Malta,2017,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Malta,2018,2.2,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Malta,2019,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Malta,2020,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Malta,2021,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Netherlands,2005,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Netherlands,2006,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Netherlands,2007,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Netherlands,2008,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Netherlands,2009,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Netherlands,2010,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Netherlands,2011,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Netherlands,2012,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Netherlands,2013,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Netherlands,2014,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Netherlands,2015,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Netherlands,2016,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Netherlands,2017,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Netherlands,2018,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Netherlands,2019,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Netherlands,2020,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Netherlands,2021,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Norway,2003,1.8,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Norway,2004,1.8,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Norway,2005,1.8,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Norway,2006,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Norway,2007,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Norway,2008,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Norway,2009,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Norway,2010,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Norway,2011,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Norway,2012,1.8,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Norway,2013,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Norway,2014,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Norway,2015,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Norway,2016,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Norway,2017,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Norway,2018,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Norway,2019,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Norway,2020,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Poland,2005,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Poland,2006,2.5,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Poland,2007,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Poland,2008,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Poland,2009,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Poland,2010,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Poland,2011,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Poland,2012,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Poland,2013,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Poland,2014,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Poland,2015,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Poland,2016,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Poland,2017,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Poland,2018,2.2,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Poland,2019,2.2,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Poland,2020,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Poland,2021,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Portugal,2004,2.8,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Portugal,2005,2.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Portugal,2006,3.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Portugal,2007,2.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Portugal,2008,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Portugal,2009,2.7,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Portugal,2010,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Portugal,2011,2.7,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Portugal,2012,2.7,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Portugal,2013,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Portugal,2014,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Portugal,2015,2.5,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Portugal,2016,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Portugal,2017,2.5,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Portugal,2018,2.5,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Portugal,2019,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Portugal,2020,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Portugal,2021,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Romania,2007,2.7,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Romania,2008,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Romania,2009,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Romania,2010,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Romania,2011,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Romania,2012,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Romania,2013,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Romania,2014,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Romania,2015,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Romania,2016,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Romania,2017,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Romania,2018,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Romania,2019,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Romania,2020,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Romania,2021,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Serbia,2013,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Serbia,2014,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Serbia,2015,2.5,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Serbia,2016,2.5,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Serbia,2017,2.6,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Serbia,2018,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Serbia,2019,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Serbia,2020,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Sweden,2004,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Sweden,2005,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Sweden,2006,1.8,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Sweden,2007,1.8,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Sweden,2008,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Sweden,2009,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Sweden,2010,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Sweden,2011,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Sweden,2012,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Sweden,2013,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Sweden,2014,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Sweden,2015,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Sweden,2016,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Sweden,2017,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Sweden,2018,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Sweden,2019,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Sweden,2020,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Sweden,2021,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovenia,2005,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovenia,2006,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovenia,2007,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovenia,2008,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovenia,2009,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovenia,2010,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovenia,2011,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovenia,2012,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovenia,2013,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovenia,2014,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovenia,2015,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovenia,2016,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovenia,2017,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovenia,2018,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovenia,2019,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovenia,2020,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovenia,2021,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovakia,2005,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovakia,2006,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovakia,2007,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovakia,2008,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovakia,2009,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovakia,2010,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovakia,2011,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovakia,2012,2.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovakia,2013,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovakia,2014,2.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovakia,2015,1.8,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovakia,2016,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovakia,2017,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovakia,2018,1.7,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovakia,2019,1.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Slovakia,2020,1.7,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Türkiye,2006,3.2,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Türkiye,2007,3.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Türkiye,2008,2.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Türkiye,2009,3.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Türkiye,2010,3.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Türkiye,2011,3.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Türkiye,2012,3.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Türkiye,2013,3.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Türkiye,2014,3.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Türkiye,2015,3.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Türkiye,2016,3.1,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Türkiye,2017,2.9,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Türkiye,2018,3.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Türkiye,2019,2.8,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Türkiye,2020,3.0,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,United Kingdom,2005,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,United Kingdom,2006,2.3,P,97,P97:Ninety-seventh percentile,0.97
