perc,year,rel_income,country
0.25,2001,11.0,Italy
0.25,2004,9.9,Italy
0.25,2005,10.0,Italy
0.25,2006,10.0,Italy
0.25,2007,10.1,Italy
0.25,2008,10.3,Italy
0.25,2009,10.2,Italy
0.25,2010,10.1,Italy
0.25,2011,9.7,Italy
0.25,2012,9.8,Italy
0.25,2013,9.6,Italy
0.25,2014,9.6,Italy
0.25,2015,9.5,Italy
0.25,2016,9.1,Italy
0.25,2017,9.4,Italy
0.25,2018,9.3,Italy
0.25,2019,9.4,Italy
0.25,2020,9.6,Italy
0.25,2021,9.6,Italy
0.25,2005,8.8,Lithuania
0.25,2006,9.3,Lithuania
0.25,2007,9.7,Lithuania
0.25,2008,9.5,Lithuania
0.25,2009,9.2,Lithuania
0.25,2010,8.5,Lithuania
0.25,2011,9.6,Lithuania
0.25,2012,10.1,Lithuania
0.25,2013,9.5,Lithuania
0.25,2014,9.5,Lithuania
0.25,2015,8.6,Lithuania
0.25,2016,8.6,Lithuania
0.25,2017,8.4,Lithuania
0.25,2018,8.5,Lithuania
0.25,2019,9.1,Lithuania
0.25,2020,9.5,Lithuania
0.25,2021,9.5,Lithuania
0.25,1995,12.0,Luxembourg
0.25,1996,12.0,Luxembourg
0.25,1997,13.0,Luxembourg
0.25,1998,13.0,Luxembourg
0.25,1999,13.0,Luxembourg
0.25,2000,13.0,Luxembourg
0.25,2001,13.0,Luxembourg
0.25,2003,12.4,Luxembourg
0.25,2004,12.5,Luxembourg
0.25,2005,12.5,Luxembourg
0.25,2006,12.0,Luxembourg
0.25,2007,12.3,Luxembourg
0.25,2008,12.3,Luxembourg
0.25,2009,11.8,Luxembourg
0.25,2010,12.0,Luxembourg
0.25,2011,12.2,Luxembourg
0.25,2012,11.9,Luxembourg
0.25,2013,11.3,Luxembourg
0.25,2014,11.4,Luxembourg
0.25,2015,11.8,Luxembourg
0.25,2016,11.2,Luxembourg
0.25,2017,11.2,Luxembourg
0.25,2018,10.4,Luxembourg
0.25,2019,10.3,Luxembourg
0.25,2020,10.7,Luxembourg
0.25,2021,11.1,Luxembourg
0.25,2005,9.0,Latvia
0.25,2006,8.2,Latvia
0.25,2007,9.1,Latvia
0.25,2008,8.2,Latvia
0.25,2009,8.1,Latvia
0.25,2010,8.7,Latvia
0.25,2011,9.1,Latvia
0.25,2012,9.2,Latvia
0.25,2013,9.2,Latvia
0.25,2014,9.1,Latvia
0.25,2015,8.9,Latvia
0.25,2016,9.2,Latvia
0.25,2017,9.0,Latvia
0.25,2018,8.6,Latvia
0.25,2019,8.8,Latvia
0.25,2020,9.2,Latvia
0.25,2021,8.8,Latvia
0.25,2013,7.2,Montenegro
0.25,2014,8.2,Montenegro
0.25,2015,7.9,Montenegro
0.25,2016,8.1,Montenegro
0.25,2017,8.1,Montenegro
0.25,2018,8.0,Montenegro
0.25,2019,8.4,Montenegro
0.25,2020,9.3,Montenegro
0.25,2012,6.5,North Macedonia
0.25,2013,7.4,North Macedonia
0.25,2014,8.3,North Macedonia
0.25,2015,8.7,North Macedonia
0.25,2016,8.7,North Macedonia
0.25,2017,8.7,North Macedonia
0.25,2018,9.0,North Macedonia
0.25,2019,9.5,North Macedonia
0.25,2020,9.1,North Macedonia
0.25,2005,12.2,Malta
0.25,2006,12.1,Malta
0.25,2007,12.2,Malta
0.25,2008,11.6,Malta
0.25,2009,12.1,Malta
0.25,2010,11.6,Malta
0.25,2011,12.1,Malta
0.25,2012,12.2,Malta
0.25,2013,11.9,Malta
0.25,2014,12.1,Malta
0.25,2015,11.9,Malta
0.25,2016,11.8,Malta
0.25,2017,11.8,Malta
0.25,2018,11.7,Malta
0.25,2019,11.7,Malta
0.25,2020,11.2,Malta
0.25,2021,10.7,Malta
0.25,1995,12.0,Netherlands
0.25,1996,12.0,Netherlands
0.25,1997,13.0,Netherlands
0.25,1998,13.0,Netherlands
0.25,1999,13.0,Netherlands
0.25,2000,13.0,Netherlands
0.25,2001,13.0,Netherlands
0.25,2005,12.3,Netherlands
0.25,2006,12.7,Netherlands
0.25,2007,12.5,Netherlands
0.25,2008,12.5,Netherlands
0.25,2009,12.5,Netherlands
0.25,2010,13.0,Netherlands
0.25,2011,12.7,Netherlands
0.25,2012,13.1,Netherlands
0.25,2013,13.1,Netherlands
0.25,2014,12.6,Netherlands
0.25,2015,12.7,Netherlands
0.25,2016,12.4,Netherlands
0.25,2017,12.3,Netherlands
0.25,2018,12.2,Netherlands
0.25,2019,12.4,Netherlands
0.25,2020,12.1,Netherlands
0.25,2021,12.3,Netherlands
0.25,2003,13.1,Norway
0.25,2004,13.2,Norway
0.25,2005,12.6,Norway
0.25,2006,11.6,Norway
0.25,2007,12.9,Norway
0.25,2008,12.7,Norway
0.25,2009,13.1,Norway
0.25,2010,13.4,Norway
0.25,2011,13.7,Norway
0.25,2012,13.8,Norway
0.25,2013,13.7,Norway
0.25,2014,13.4,Norway
0.25,2015,13.1,Norway
0.25,2016,12.8,Norway
0.25,2017,12.4,Norway
0.25,2018,12.6,Norway
0.25,2019,12.5,Norway
0.25,2020,12.6,Norway
0.25,2005,9.0,Poland
0.25,2006,9.9,Poland
0.25,2007,10.4,Poland
0.25,2008,10.7,Poland
0.25,2009,10.8,Poland
0.25,2010,10.8,Poland
0.25,2011,10.8,Poland
0.25,2012,10.8,Poland
0.25,2013,10.8,Poland
0.25,2014,10.8,Poland
0.25,2015,10.8,Poland
0.25,2016,10.9,Poland
0.25,2017,11.4,Poland
0.25,2018,11.7,Poland
0.25,2019,11.6,Poland
0.25,2020,12.0,Poland
0.25,2021,12.1,Poland
0.25,1995,8.0,Portugal
0.25,1996,9.0,Portugal
0.25,1997,9.0,Portugal
0.25,1998,9.0,Portugal
0.25,1999,9.0,Portugal
0.25,2000,9.0,Portugal
0.25,2001,9.0,Portugal
0.25,2004,8.9,Portugal
0.25,2005,9.0,Portugal
0.25,2006,9.2,Portugal
0.25,2007,9.4,Portugal
0.25,2008,9.7,Portugal
0.25,2009,9.8,Portugal
0.25,2010,10.2,Portugal
0.25,2011,10.1,Portugal
0.25,2012,10.0,Portugal
0.25,2013,9.6,Portugal
0.25,2014,9.4,Portugal
0.25,2015,9.6,Portugal
0.25,2016,9.7,Portugal
0.25,2017,9.9,Portugal
0.25,2018,10.5,Portugal
0.25,2019,10.6,Portugal
0.25,2020,10.8,Portugal
0.25,2021,9.9,Portugal
0.25,2007,7.7,Romania
0.25,2008,8.5,Romania
0.25,2009,8.9,Romania
0.25,2010,9.2,Romania
0.25,2011,9.0,Romania
0.25,2012,8.7,Romania
0.25,2013,8.5,Romania
0.25,2014,8.0,Romania
0.25,2015,7.5,Romania
0.25,2016,8.0,Romania
0.25,2017,8.6,Romania
0.25,2018,8.1,Romania
0.25,2019,8.3,Romania
0.25,2020,8.6,Romania
0.25,2021,8.2,Romania
0.25,2013,7.4,Serbia
0.25,2014,7.0,Serbia
0.25,2015,6.2,Serbia
0.25,2016,6.3,Serbia
0.25,2017,6.9,Serbia
0.25,2018,7.2,Serbia
0.25,2019,8.8,Serbia
0.25,2020,9.3,Serbia
0.25,2004,13.4,Sweden
0.25,2005,13.6,Sweden
0.25,2006,12.8,Sweden
0.25,2007,13.4,Sweden
0.25,2008,12.6,Sweden
0.25,2009,12.1,Sweden
0.25,2010,12.2,Sweden
0.25,2011,12.0,Sweden
0.25,2012,11.9,Sweden
0.25,2013,11.9,Sweden
0.25,2014,11.7,Sweden
0.25,2015,11.8,Sweden
0.25,2016,11.5,Sweden
0.25,2017,11.6,Sweden
0.25,2018,11.7,Sweden
0.25,2019,11.3,Sweden
0.25,2020,11.7,Sweden
0.25,2021,11.9,Sweden
0.25,2005,13.3,Slovenia
0.25,2006,13.4,Slovenia
0.25,2007,13.5,Slovenia
0.25,2008,13.4,Slovenia
0.25,2009,13.7,Slovenia
0.25,2010,13.3,Slovenia
0.25,2011,13.1,Slovenia
0.25,2012,13.1,Slovenia
0.25,2013,12.8,Slovenia
0.25,2014,12.6,Slovenia
0.25,2015,12.8,Slovenia
0.25,2016,12.9,Slovenia
0.25,2017,13.2,Slovenia
0.25,2018,13.3,Slovenia
0.25,2019,13.4,Slovenia
0.25,2020,13.5,Slovenia
0.25,2021,13.7,Slovenia
0.25,2005,12.4,Slovakia
0.25,2006,12.5,Slovakia
0.25,2007,13.4,Slovakia
0.25,2008,13.5,Slovakia
0.25,2009,13.2,Slovakia
0.25,2010,12.6,Slovakia
0.25,2011,12.6,Slovakia
0.25,2012,12.6,Slovakia
0.25,2013,12.8,Slovakia
0.25,2014,12.4,Slovakia
0.25,2015,12.9,Slovakia
0.25,2016,12.7,Slovakia
0.25,2017,13.0,Slovakia
0.25,2018,13.9,Slovakia
0.25,2019,13.1,Slovakia
0.25,2020,13.9,Slovakia
0.25,2006,6.4,Türkiye
0.25,2007,7.3,Türkiye
0.25,2008,7.3,Türkiye
0.25,2009,6.8,Türkiye
0.25,2010,7.0,Türkiye
0.25,2011,7.3,Türkiye
0.25,2012,7.3,Türkiye
0.25,2013,7.7,Türkiye
0.25,2014,7.9,Türkiye
0.25,2015,7.8,Türkiye
0.25,2016,7.8,Türkiye
0.25,2017,7.8,Türkiye
0.25,2018,7.9,Türkiye
0.25,2019,8.0,Türkiye
0.25,2020,7.5,Türkiye
0.25,1995,10.0,United Kingdom
0.25,1996,11.0,United Kingdom
0.25,1997,11.0,United Kingdom
0.25,1998,10.0,United Kingdom
0.25,1999,10.0,United Kingdom
0.25,2000,10.0,United Kingdom
0.25,2001,11.0,United Kingdom
0.25,2005,9.8,United Kingdom
0.25,2006,10.2,United Kingdom
0.25,2007,10.3,United Kingdom
0.25,2008,10.1,United Kingdom
0.25,2009,10.5,United Kingdom
0.25,2010,10.4,United Kingdom
0.25,2011,10.4,United Kingdom
0.25,2012,10.8,United Kingdom
0.25,2013,11.2,United Kingdom
0.25,2014,10.6,United Kingdom
0.25,2015,10.5,United Kingdom
0.25,2016,10.6,United Kingdom
0.25,2017,10.3,United Kingdom
0.25,2018,10.0,United Kingdom
0.25,2018,5.0,Kosovo (under United Nations Security Council Resolution 1244/99)
0.5,2017,16.6,Albania
0.5,2018,17.2,Albania
0.5,2019,17.3,Albania
0.5,2020,17.6,Albania
0.5,1995,19.0,Austria
0.5,1996,20.0,Austria
0.5,1997,20.0,Austria
0.5,1998,20.0,Austria
0.5,1999,20.0,Austria
0.5,2000,20.0,Austria
0.5,2001,20.0,Austria
0.5,2003,19.3,Austria
0.5,2004,19.9,Austria
0.5,2005,19.6,Austria
0.5,2006,19.9,Austria
0.5,2007,19.6,Austria
0.5,2008,19.4,Austria
0.5,2009,19.6,Austria
0.5,2010,19.3,Austria
0.5,2011,19.4,Austria
0.5,2012,19.4,Austria
0.5,2013,19.8,Austria
0.5,2014,19.5,Austria
0.5,2015,19.5,Austria
0.5,2016,19.6,Austria
0.5,2017,19.4,Austria
0.5,2018,19.7,Austria
0.5,2019,19.5,Austria
0.5,2020,19.8,Austria
0.5,2021,19.9,Austria
0.5,1995,19.0,Belgium
0.5,1996,19.0,Belgium
0.5,1997,19.0,Belgium
0.5,1998,19.0,Belgium
0.5,1999,19.0,Belgium
0.5,2000,19.0,Belgium
0.5,2001,19.0,Belgium
0.5,2003,19.1,Belgium
0.5,2004,19.9,Belgium
0.5,2005,19.0,Belgium
0.5,2006,19.3,Belgium
0.5,2007,19.7,Belgium
0.5,2008,19.3,Belgium
0.5,2009,19.7,Belgium
0.5,2010,19.6,Belgium
0.5,2011,19.6,Belgium
0.5,2012,19.6,Belgium
0.5,2013,19.7,Belgium
0.5,2014,19.7,Belgium
0.5,2015,19.5,Belgium
0.5,2016,19.4,Belgium
0.5,2017,19.6,Belgium
0.5,2018,19.9,Belgium
0.5,2019,20.1,Belgium
0.5,2020,19.9,Belgium
0.5,2021,20.3,Belgium
0.5,2006,18.2,Bulgaria
0.5,2007,17.7,Bulgaria
0.5,2008,16.7,Bulgaria
0.5,2009,17.8,Bulgaria
0.5,2010,17.9,Bulgaria
0.5,2011,17.3,Bulgaria
0.5,2012,18.1,Bulgaria
0.5,2013,17.3,Bulgaria
0.5,2014,17.5,Bulgaria
0.5,2015,16.7,Bulgaria
0.5,2016,16.6,Bulgaria
0.5,2017,15.7,Bulgaria
0.5,2018,15.8,Bulgaria
0.5,2019,15.3,Bulgaria
0.5,2020,15.6,Bulgaria
0.5,2021,15.6,Bulgaria
0.5,2007,18.4,Switzerland
0.5,2008,18.2,Switzerland
0.5,2009,18.3,Switzerland
0.5,2010,18.6,Switzerland
0.5,2011,18.6,Switzerland
0.5,2012,18.9,Switzerland
0.5,2013,18.9,Switzerland
0.5,2014,18.6,Switzerland
0.5,2015,18.7,Switzerland
0.5,2016,18.6,Switzerland
0.5,2017,18.6,Switzerland
0.5,2018,18.6,Switzerland
0.5,2019,18.4,Switzerland
0.5,2020,18.2,Switzerland
0.5,2005,18.8,Cyprus
0.5,2006,18.7,Cyprus
0.5,2007,18.6,Cyprus
0.5,2008,18.6,Cyprus
0.5,2009,18.5,Cyprus
0.5,2010,18.4,Cyprus
0.5,2011,18.5,Cyprus
0.5,2012,18.0,Cyprus
0.5,2013,17.3,Cyprus
0.5,2014,16.5,Cyprus
0.5,2015,17.0,Cyprus
0.5,2016,17.3,Cyprus
0.5,2017,17.7,Cyprus
0.5,2018,18.5,Cyprus
0.5,2019,17.9,Cyprus
0.5,2020,18.4,Cyprus
0.5,2021,18.2,Cyprus
0.5,2005,19.4,Czechia
0.5,2006,19.6,Czechia
0.5,2007,19.6,Czechia
0.5,2008,19.8,Czechia
0.5,2009,19.7,Czechia
0.5,2010,19.8,Czechia
0.5,2011,19.7,Czechia
0.5,2012,19.8,Czechia
0.5,2013,19.8,Czechia
0.5,2014,19.7,Czechia
0.5,2015,19.8,Czechia
0.5,2016,19.7,Czechia
0.5,2017,19.8,Czechia
0.5,2018,19.9,Czechia
0.5,2019,19.9,Czechia
0.5,2020,19.8,Czechia
0.5,2021,19.7,Czechia
0.5,1995,19.0,Germany (until 1990 former territory of the FRG)
0.5,1996,20.0,Germany (until 1990 former territory of the FRG)
0.5,1997,20.0,Germany (until 1990 former territory of the FRG)
0.5,1998,20.0,Germany (until 1990 former territory of the FRG)
0.5,1999,20.0,Germany (until 1990 former territory of the FRG)
0.5,2000,20.0,Germany (until 1990 former territory of the FRG)
0.5,2001,20.0,Germany (until 1990 former territory of the FRG)
0.5,2005,19.8,Germany (until 1990 former territory of the FRG)
0.5,2006,20.0,Germany (until 1990 former territory of the FRG)
0.5,2007,18.9,Germany (until 1990 former territory of the FRG)
0.5,2008,18.7,Germany (until 1990 former territory of the FRG)
0.5,2009,18.9,Germany (until 1990 former territory of the FRG)
0.5,2010,18.8,Germany (until 1990 former territory of the FRG)
0.5,2011,18.9,Germany (until 1990 former territory of the FRG)
0.5,2012,19.1,Germany (until 1990 former territory of the FRG)
0.5,2013,18.7,Germany (until 1990 former territory of the FRG)
0.5,2014,18.8,Germany (until 1990 former territory of the FRG)
0.5,2015,18.8,Germany (until 1990 former territory of the FRG)
0.5,2016,18.9,Germany (until 1990 former territory of the FRG)
0.5,2017,18.9,Germany (until 1990 former territory of the FRG)
0.5,2018,18.7,Germany (until 1990 former territory of the FRG)
0.5,2019,19.4,Germany (until 1990 former territory of the FRG)
0.5,2020,18.6,Germany (until 1990 former territory of the FRG)
0.5,2021,18.3,Germany (until 1990 former territory of the FRG)
0.5,2003,20.5,Denmark
0.5,2004,20.7,Denmark
0.5,2005,20.8,Denmark
0.5,2006,20.8,Denmark
0.5,2007,20.5,Denmark
0.5,2008,20.4,Denmark
0.5,2009,21.2,Denmark
0.5,2010,20.7,Denmark
0.5,2011,20.0,Denmark
0.5,2012,19.9,Denmark
0.5,2013,19.9,Denmark
0.5,2014,19.5,Denmark
0.5,2015,19.6,Denmark
0.5,2016,19.5,Denmark
0.5,2017,19.5,Denmark
0.5,2018,19.4,Denmark
0.5,2019,19.5,Denmark
0.5,2020,19.6,Denmark
0.5,2021,19.5,Denmark
0.5,2008,18.5,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.5,2009,18.6,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.5,2010,18.6,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.5,2011,18.5,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.5,2012,18.6,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.5,2013,18.5,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.5,2014,18.5,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.5,2015,18.6,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.5,2016,18.6,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.5,2017,18.7,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.5,2018,18.7,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.5,2019,18.8,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.5,2020,18.7,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.5,2021,18.6,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.5,1995,18.0,Euro area - 12 countries (2001-2006)
0.5,1996,19.0,Euro area - 12 countries (2001-2006)
0.5,1997,19.0,Euro area - 12 countries (2001-2006)
0.5,1998,19.0,Euro area - 12 countries (2001-2006)
0.5,1999,19.0,Euro area - 12 countries (2001-2006)
0.5,2000,19.0,Euro area - 12 countries (2001-2006)
0.5,2001,19.0,Euro area - 12 countries (2001-2006)
0.5,2004,18.5,Euro area - 18 countries (2014)
0.5,2005,18.8,Euro area - 18 countries (2014)
0.5,2006,19.0,Euro area - 18 countries (2014)
0.5,2007,18.7,Euro area - 18 countries (2014)
0.5,2008,18.5,Euro area - 18 countries (2014)
0.5,2009,18.6,Euro area - 18 countries (2014)
0.5,2010,18.6,Euro area - 18 countries (2014)
0.5,2011,18.5,Euro area - 18 countries (2014)
0.5,2012,18.5,Euro area - 18 countries (2014)
0.5,2013,18.5,Euro area - 18 countries (2014)
0.5,2014,18.5,Euro area - 18 countries (2014)
0.5,2015,18.6,Euro area - 18 countries (2014)
0.5,2016,18.6,Euro area - 18 countries (2014)
0.5,2017,18.7,Euro area - 18 countries (2014)
0.5,2018,18.7,Euro area - 18 countries (2014)
0.5,2019,18.9,Euro area - 18 countries (2014)
0.5,2020,18.7,Euro area - 18 countries (2014)
0.5,2004,18.5,Euro area - 19 countries  (2015-2022)
0.5,2005,18.8,Euro area - 19 countries  (2015-2022)
0.5,2006,18.9,Euro area - 19 countries  (2015-2022)
0.5,2007,18.7,Euro area - 19 countries  (2015-2022)
0.5,2008,18.5,Euro area - 19 countries  (2015-2022)
0.5,2009,18.5,Euro area - 19 countries  (2015-2022)
0.5,2010,18.6,Euro area - 19 countries  (2015-2022)
0.5,2011,18.5,Euro area - 19 countries  (2015-2022)
0.5,2012,18.5,Euro area - 19 countries  (2015-2022)
0.5,2013,18.5,Euro area - 19 countries  (2015-2022)
0.5,2014,18.5,Euro area - 19 countries  (2015-2022)
0.5,2015,18.6,Euro area - 19 countries  (2015-2022)
0.5,2016,18.6,Euro area - 19 countries  (2015-2022)
0.5,2017,18.7,Euro area - 19 countries  (2015-2022)
0.5,2018,18.7,Euro area - 19 countries  (2015-2022)
0.5,2019,18.8,Euro area - 19 countries  (2015-2022)
0.5,2020,18.7,Euro area - 19 countries  (2015-2022)
0.5,2021,18.6,Euro area - 19 countries  (2015-2022)
0.5,2004,16.3,Estonia
0.5,2005,17.2,Estonia
0.5,2006,17.4,Estonia
0.5,2007,17.4,Estonia
0.5,2008,18.2,Estonia
0.5,2009,17.8,Estonia
0.5,2010,17.8,Estonia
0.5,2011,17.8,Estonia
0.5,2012,17.5,Estonia
0.5,2013,17.4,Estonia
0.5,2014,16.5,Estonia
0.5,2015,16.8,Estonia
0.5,2016,17.3,Estonia
0.5,2017,17.9,Estonia
0.5,2018,18.2,Estonia
0.5,2019,18.3,Estonia
0.5,2020,18.4,Estonia
0.5,2021,18.3,Estonia
0.5,1995,17.0,Greece
0.5,1996,17.0,Greece
0.5,1997,17.0,Greece
0.5,1998,17.0,Greece
0.5,1999,17.0,Greece
0.5,2000,18.0,Greece
0.5,2001,18.0,Greece
0.5,2003,17.4,Greece
0.5,2004,17.9,Greece
0.5,2005,17.7,Greece
0.5,2006,17.4,Greece
0.5,2007,17.3,Greece
0.5,2008,17.9,Greece
0.5,2009,18.0,Greece
0.5,2010,17.9,Greece
0.5,2011,17.7,Greece
0.5,2012,17.9,Greece
0.5,2013,17.8,Greece
0.5,2014,17.6,Greece
0.5,2015,17.9,Greece
0.5,2016,17.9,Greece
0.5,2017,18.0,Greece
0.5,2018,18.2,Greece
0.5,2019,18.5,Greece
0.5,2020,18.4,Greece
0.5,2021,18.4,Greece
0.5,1995,17.0,Spain
0.5,1996,17.0,Spain
0.5,1997,17.0,Spain
0.5,1998,17.0,Spain
0.5,1999,18.0,Spain
0.5,2000,18.0,Spain
0.5,2001,18.0,Spain
0.5,2004,18.5,Spain
0.5,2005,18.0,Spain
0.5,2006,18.2,Spain
0.5,2007,18.2,Spain
0.5,2008,18.0,Spain
0.5,2009,18.1,Spain
0.5,2010,18.0,Spain
0.5,2011,17.7,Spain
0.5,2012,17.7,Spain
0.5,2013,17.8,Spain
0.5,2014,17.5,Spain
0.5,2015,17.7,Spain
0.5,2016,17.5,Spain
0.5,2017,17.8,Spain
0.5,2018,17.9,Spain
0.5,2019,18.0,Spain
0.5,2020,18.4,Spain
0.5,2021,18.2,Spain
0.5,2008,18.3,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.5,2009,18.5,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.5,2010,18.5,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.5,2011,18.4,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.5,2012,18.5,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.5,2013,18.5,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.5,2014,18.5,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.5,2015,18.4,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.5,2016,18.5,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.5,2017,18.5,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.5,2018,18.5,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.5,2019,18.6,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.5,1995,18.0,European Union - 15 countries (1995-2004)
0.5,1996,19.0,European Union - 15 countries (1995-2004)
0.5,1997,19.0,European Union - 15 countries (1995-2004)
0.5,1998,19.0,European Union - 15 countries (1995-2004)
0.5,1999,19.0,European Union - 15 countries (1995-2004)
0.5,2000,19.0,European Union - 15 countries (1995-2004)
0.5,2001,19.0,European Union - 15 countries (1995-2004)
0.5,2005,18.5,European Union - 27 countries (2007-2013)
0.5,2006,18.7,European Union - 27 countries (2007-2013)
0.5,2007,18.5,European Union - 27 countries (2007-2013)
0.5,2008,18.3,European Union - 27 countries (2007-2013)
0.5,2009,18.5,European Union - 27 countries (2007-2013)
0.5,2010,18.5,European Union - 27 countries (2007-2013)
0.5,2011,18.4,European Union - 27 countries (2007-2013)
0.5,2012,18.5,European Union - 27 countries (2007-2013)
0.5,2013,18.5,European Union - 27 countries (2007-2013)
0.5,2014,18.4,European Union - 27 countries (2007-2013)
0.5,2015,18.4,European Union - 27 countries (2007-2013)
0.5,2016,18.5,European Union - 27 countries (2007-2013)
0.5,2017,18.5,European Union - 27 countries (2007-2013)
0.5,2018,18.5,European Union - 27 countries (2007-2013)
0.5,2019,18.6,European Union - 27 countries (2007-2013)
0.5,2010,18.6,European Union - 27 countries (from 2020)
0.5,2011,18.5,European Union - 27 countries (from 2020)
0.5,2012,18.6,European Union - 27 countries (from 2020)
0.5,2013,18.5,European Union - 27 countries (from 2020)
0.5,2014,18.5,European Union - 27 countries (from 2020)
0.5,2015,18.5,European Union - 27 countries (from 2020)
0.5,2016,18.6,European Union - 27 countries (from 2020)
0.5,2017,18.7,European Union - 27 countries (from 2020)
0.5,2018,18.7,European Union - 27 countries (from 2020)
0.5,2019,18.8,European Union - 27 countries (from 2020)
0.5,2020,18.8,European Union - 27 countries (from 2020)
0.5,2021,18.7,European Union - 27 countries (from 2020)
0.5,2010,18.5,European Union - 28 countries (2013-2020)
0.5,2011,18.4,European Union - 28 countries (2013-2020)
0.5,2012,18.5,European Union - 28 countries (2013-2020)
0.5,2013,18.5,European Union - 28 countries (2013-2020)
0.5,2014,18.5,European Union - 28 countries (2013-2020)
0.5,2015,18.4,European Union - 28 countries (2013-2020)
0.5,2016,18.5,European Union - 28 countries (2013-2020)
0.5,2017,18.5,European Union - 28 countries (2013-2020)
0.5,2018,18.5,European Union - 28 countries (2013-2020)
0.5,2019,18.6,European Union - 28 countries (2013-2020)
0.5,1996,20.0,Finland
0.5,1997,20.0,Finland
0.5,1998,21.0,Finland
0.5,1999,20.0,Finland
0.5,2000,20.0,Finland
0.5,2001,20.0,Finland
0.5,2004,19.6,Finland
0.5,2005,19.5,Finland
0.5,2006,19.6,Finland
0.5,2007,19.5,Finland
0.5,2008,19.5,Finland
0.5,2009,19.7,Finland
0.5,2010,19.8,Finland
0.5,2011,19.6,Finland
0.5,2012,19.6,Finland
0.5,2013,19.7,Finland
0.5,2014,19.6,Finland
0.5,2015,19.7,Finland
0.5,2016,19.6,Finland
0.5,2017,19.7,Finland
0.5,2018,19.5,Finland
0.5,2019,19.3,Finland
0.5,2020,19.2,Finland
0.5,2021,19.4,Finland
